c_id,name,origin
C04896,5-(5-Phospho-D-ribosylaminoformimino)-1-(5-phosphoribosyl)-imidazole-4-carboxamide; N-(5'-Phospho-D-ribosylformimino)-5-amino-1-(5''-phospho-D-ribosyl)-4-imidazolecarboxamide; N-(5'-Phosphoribosylformimino)-5-amino-1-(5''-phosphoribosyl)-4-imidazolecarboxamide; Phosphoribosyl-formimino-AICAR-phosphate; 1-(5-Phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide; 1-(5-Phospho-beta-D-ribosyl)-5-[(5-phospho-beta-D-ribosylamino)methylideneamino]imidazole-4-carboxamide,green
C22112,"4alpha-Carboxy-5alpha-cholesta-8,24-dien-3beta-ol",yellow
C19765,"15,9'-dicis-Phytofluene",yellow
C22832,"5alpha-Pregnane-3alpha,17alpha-diol-20-one; 3alpha,17alpha-Dihydroxy-5alpha-pregnan-20-one; 17alpha-Hydroxyallopregnanolone",yellow
C00637,Indole-3-acetaldehyde; 2-(Indol-3-yl)acetaldehyde; Indoleacetaldehyde,yellow
C04262,Protein N(tau)-phospho-L-histidine; Protein N-tele-phospho-L-histidine; Protein N-tele-phosphohistidine,yellow
C00162,Fatty acid,green
C00146,Phenol; Benzenol; Hydroxybenzene; Phenic acid; Phenylic acid,blue
C07646,Carboxyphosphamide; Carboxycyclophosphamide,yellow
C05760,trans-Tetradec-2-enoyl-[acp]; trans-Tetradec-2-enoyl-[acyl-carrier protein]; (2E)-Tetradecenoyl-[acp],green
C05822,3'-CMP; Cytidine 3'-phosphate,blue
C00112,CDP; Cytidine 5'-diphosphate; Cytidine diphosphate,green
C00921,"Dihydropteroate; 7,8-Dihydropteroate",green
C05381,3-Carboxy-1-hydroxypropyl-ThPP; Succinate semialdehyde-thiamin diphosphate,green
C11376,SN38 glucuronide; SN-38G,yellow
C03344,2-Methylacetoacetyl-CoA; 2-Methyl-3-acetoacetyl-CoA,green
C04462,N-Succinyl-2-L-amino-6-oxoheptanedioate; N-Succinyl-L-2-amino-6-oxoheptanedioate; N-Succinyl-L-2-amino-6-oxopimelate; N-Succinyl-2-amino-6-oxo-L-pimelic acid; N-Succinyl-epsilon-keto-L-aminopimelic acid; (S)-2-(Succinylamino)-6-oxoheptanedioate,blue
C02237,5-Oxo-D-proline; D-Pyroglutamic acid; D-5-Pyrrolidone-2-carboxylic acid,yellow
C01081,Thiamin monophosphate; Thiamine monophosphate; Thiamin phosphate; Thiamine phosphate; TMP,green
C00325,GDP-L-fucose; GDP-beta-L-fucose,yellow
C00365,dUMP; Deoxyuridylic acid; Deoxyuridine monophosphate; Deoxyuridine 5'-phosphate; 2'-Deoxyuridine 5'-phosphate,green
C02512,3-Cyano-L-alanine; L-3-Cyanoalanine; L-beta-Cyanoalanine,yellow
C00575,"3',5'-Cyclic AMP; Cyclic adenylic acid; Cyclic AMP; Adenosine 3',5'-phosphate; Adenosine 3',5'-cyclic phosphate; cAMP",yellow
C05583,3-Methoxy-4-hydroxyphenylglycolaldehyde,yellow
C05577,"3,4-Dihydroxymandelaldehyde; 3,4-Dihydroxyphenylglycolaldehyde; DOPEGAL",green
C06082,Abscisate; Abscisic acid; (+)-Abscisic acid; ABA,yellow
C19715,"N,N-Dihydroxy-L-phenylalanine",yellow
C16834,1-Pentanol,yellow
C01142,"(3S)-3,6-Diaminohexanoate; L-beta-Lysine",blue
C19882,D-glycero-D-manno-Heptose 7-phosphate,blue
C15791,"Teasterone; (3beta,5alpha,22R,23R,24S)-3,22,23-Trihydroxyergostan-6-one",yellow
C00053,3'-Phosphoadenylyl sulfate; 3'-Phosphoadenosine 5'-phosphosulfate; 3'-Phospho-5'-adenylyl sulfate; PAPS,green
C02631,2-Isopropylmaleate; beta-Isopropylmaleate,green
C16618,6-Thioxanthine 5'-monophosphate,green
C21926,Medium-chain acyl-CoA,yellow
C06398,ADP-L-glycero-beta-D-manno-heptose,blue
C18237,Molybdoenzyme molybdenum cofactor; Molybdenum cofactor,green
C03589,4-Hydroxy-2-oxopentanoate; 4-Hydroxy-2-oxovalerate,blue
C01041,Monodehydroascorbate; Monodehydroascorbate radical; Ascorbate radical; Semidehydroascorbic acid,yellow
C22853,"1D-myo-Inositol 1,2-bisphosphate",yellow
C01118,O-Succinyl-L-homoserine; O4-Succinyl-L-homoserine; O-Succinylhomoserine,blue
C01780,"Aldosterone; 11beta,21-Dihydroxy-3,20-dioxo-4-pregnen-18-al",yellow
C07836,D-glycero-beta-D-manno-Heptose 7-phosphate,blue
C16360,"3,7-Dimethyluric acid",yellow
C00828,Menaquinone; Vitamin K2,yellow
C03129,Long-chain acid anion,yellow
C03862,Dolichyl phosphate D-mannose; Dolichyl D-mannosyl phosphate; Dolichyl beta-D-mannosyl phosphate,green
C02226,2-Methylmaleate; Citraconate; Citraconic acid; Methylmaleic acid,green
C00055,CMP; Cytidine-5'-monophosphate; Cytidylic acid,green
C05684,Selenite,green
C00462,Halide; Hydrogen halide; HX; Halo acid,yellow
C02430,L-Methionyl-tRNA; L-Methionyl-tRNA(Met),green
C22412,"4-O-{Poly[(2R)-2-alpha-D-glucosyl-1-glycerophospho]-(2R)-glycerophospho}-N-acetyl-beta-D-mannosaminyl-(1->4)-N-acetyl-alpha-D-glucosaminyl-diphospho-ditrans,octacis-undecaprenol; [(2-Glc)-Gro-P]n-Gro-P-ManNAc-GlcNAc-PP-undecaprenol",blue
C00033,Acetate; Acetic acid; Ethanoic acid,green
C05640,Cinnavalininate; Cinnabarinic acid,green
C00962,beta-D-Galactose,green
C00951,Estradiol-17beta; Estradiol; beta-Estradiol,yellow
C15974,3-Methyl-1-hydroxybutyl-ThPP; 3-Methyl-1-hydroxybutyl-TPP,green
C00544,"Homogentisate; Homogentisic acid; 2,5-Dihydroxyphenylacetic acid; 2,5-Dihydroxyphenylacetate",yellow
C16610,Citalopram propionic acid,yellow
C21873,2-Methylquinolin-4-ol; 2-Methyl-4-hydroxyquinoline,blue
C00455,Nicotinamide D-ribonucleotide; NMN; Nicotinamide mononucleotide; Nicotinamide ribonucleotide; Nicotinamide nucleotide; beta-Nicotinamide D-ribonucleotide; beta-Nicotinamide ribonucleotide; beta-Nicotinamide mononucleotide,green
C00473,Retinol; all-trans-Retinol; Vitamin A; Vitamin A1,green
C01380,"Ethylene glycol; 1,2-Ethanediol; Ethane-1,2-diol",yellow
C00899,11-cis-Retinol,yellow
C11523,"24-Ethylidenelophenol; alpha1-Sitosterol; 4-alpha-Methyl-5-alpha-stigmasta-7,Z-24-dien-3-beta-ol; (Z)-24-Ethylidenelophenol",yellow
C00568,4-Aminobenzoate; ABEE; 4-Aminobenzoic acid; p-Aminobenzoate,green
C16359,1-Methyluric acid,yellow
C19803,[Protein]-L-threonine,yellow
C03035,"gamma-Linolenoyl-CoA; (6Z,9Z,12Z)-Octadecatrienoyl-CoA",yellow
C01267,3-(Imidazol-4-yl)-2-oxopropyl phosphate; Imidazole-acetol phosphate,green
C05956,Prostaglandin G2; PGG2,yellow
C00445,"5,10-Methenyltetrahydrofolate",green
C05675,Diacylglyceryl-2-aminoethylphosphonate; Diacylglycerophosphonoethanolamine,yellow
C01101,L-Ribulose 5-phosphate,blue
C00957,Mercaptopyruvate; 2-Oxo-3-sulfanylpropanoate; 3-Mercaptopyruvic acid; 3-Mercaptopyruvate,green
C05271,trans-Hex-2-enoyl-CoA; (2E)-Hexenoyl-CoA,green
C02031,G(5')pppPur-mRNA; 5'-(5'-Triphosphoguanosine)-[mRNA]; Guanosine 5'-triphospho-mRNA,yellow
C20376,3-Ketopimeloyl-[acp] methyl ester; 3-Ketopimeloyl-[acyl-carrier protein] methyl ester,green
C05619,5-Hydroxyferulic acid; 5-Hydroxyferulate,yellow
C02282,Glutaminyl-tRNA; L-Glutaminyl-tRNA(Gln); Glutaminyl-tRNA(Gln); Gln-tRNA(Gln),green
C02067,Pseudouridine,yellow
C11406,(5R)-6-Hydroxy-5-isopropenyl-2-methylhexanoate,blue
C20258,"(2S,4S)-4-Hydroxy-2,3,4,5-tetrahydrodipicolinate; (2S,4S)-4-Hydroxy-2,3,4,5-tetrahydropyridine-2,6-dicarboxylate; HTPA",green
C17346,"(25S)-3alpha,7alpha-Dihydroxy-5beta-cholestanoyl-CoA",yellow
C05198,5'-Deoxyadenosine,green
C05366,(+)-Pinoresinol,yellow
C06341,"7alpha,27-Dihydroxycholesterol; Cholest-5-ene-3beta,7alpha,26-triol; Cholest-5-ene-3beta,7alpha,27-triol",yellow
C00341,Geranyl diphosphate,green
C02338,beta-L-Rhamnose; beta-6-Deoxy-L-mannose; beta-L-Mannomethylose; beta-L-Rhamnopyranose,blue
C09833,Sakuranetin; Naringenin 7-methyl ether; (2S)-Sakuranetin,yellow
C05695,gamma-Glutamyl-Se-methylselenocysteine; 5-L-Glutamyl-Se-methylselenocysteine,green
C00106,Uracil,green
C20372,3-Ketoglutaryl-[acp] methyl ester; 3-Ketoglutaryl-[acyl-carrier protein] methyl ester,green
C15525,"Eriodictyol chalcone; 2',3,4,4',6'-Pentahydroxychalcone",yellow
C05980,"Cardiolipin; Diphosphatidylglycerol; 1',3'-Bis(1,2-diacyl-sn-glycero-3-phospho)-sn-glycerol",green
C05335,L-Selenomethionine,green
C00138,Reduced ferredoxin; Reduced ferredoxin [iron-sulfur] cluster,green
C09265,"Fraxetin; 7,8-Dihydroxy-6-methoxy-2H-chromen-2-one",yellow
C00101,"Tetrahydrofolate; 5,6,7,8-Tetrahydrofolate; Tetrahydrofolic acid; THF; (6S)-Tetrahydrofolate; (6S)-Tetrahydrofolic acid; (6S)-THFA",green
C05300,16alpha-Hydroxyestrone,yellow
C04282,1-Pyrroline-4-hydroxy-2-carboxylate,yellow
C00170,5'-Methylthioadenosine; Methylthioadenosine; S-Methyl-5'-thioadenosine; 5-Methylthioadenosine; 5'-Deoxy-5'-(methylthio)adenosine; Thiomethyladenosine; MTA; 5'-Deoxy-5'-(methylsulfanyl)adenosine,green
C06128,GM4; N-Acetylneuraminyl-galactosylceramide; Neu5Ac-alpha2->3Gal-beta1->1'Cer,green
C14146,alpha-Zeacarotene,yellow
C00642,4-Hydroxyphenylacetate; 4-Hydroxyphenylacetic acid,yellow
C04051,5-Amino-4-imidazolecarboxyamide,green
C05751,trans-Oct-2-enoyl-[acp]; trans-Oct-2-enoyl-[acyl-carrier protein]; Oct-2-enoyl-[acyl-carrier protein]; 2-Octenoyl-[acyl-carrier protein]; (2E)-Octenoyl-[acp],green
C00531,Itaconyl-CoA,blue
C00286,dGTP; 2'-Deoxyguanosine 5'-triphosphate; Deoxyguanosine 5'-triphosphate; Deoxyguanosine triphosphate,green
C14856,"7,8-Dihydro-7-hydroxy-8-S-glutathionyl-benzo[a]pyrene",yellow
C16400,"2,4,6-Triaminotoluene",blue
C03375,"Norspermidine; Bis(3-aminopropyl)amine; 3,3'-Iminobispropylamine",blue
C00010,CoA; Coenzyme A; CoA-SH,green
C05223,Dodecanoyl-[acyl-carrier protein]; Dodecanoyl-[acp]; Lauroyl-[acyl-carrier protein],green
C16711,Vitamin K epoxide,yellow
C00409,Methanethiol; Methylmercaptan,green
C05824,S-Sulfo-L-cysteine,green
C04334,Acetyl-[citrate (pro-3S)-lyase],blue
C11526,"5-PP-InsP5; 5-Diphosphoinositol pentakisphosphate; 1D-myo-Inositol 5-diphosphate pentakisphosphate; 1D-myo-Inositol 5-diphosphate 1,2,3,4,6-pentakisphosphate",yellow
C20395,UDP-2-acetamido-2-deoxy-alpha-D-ribo-hex-3-uluronate; UDP-3-keto-GlcNAcA,blue
C00386,Carnosine; Nalpha-(beta-alanyl)-L-histidine,yellow
C15647,2-Acyl-1-(1-alkenyl)-sn-glycero-3-phosphate,yellow
C00344,Phosphatidylglycerol; 3-(3-sn-Phosphatidyl)glycerol; 3(3-Phosphatidyl-)glycerol; PtdGro,green
C15926,beta-L-Galactose 1-phosphate; L-Galactose 1-phosphate,yellow
C22151,Oxidized [2Fe-2S] ferredoxin,green
C00822,Dopaquinone,yellow
C11902,9alpha-Copalyl diphosphate; syn-Copalyl diphosphate,yellow
C16221,(2E)-Octadecenoyl-[acp]; trans-Octadec-2-enoyl-[acp],green
C14154,beta-Tocotrienol,yellow
C05485,"21-Hydroxypregnenolone; 3beta,21-Dihydroxypregn-5-en-20-one",yellow
C04317,1-Organyl-2-lyso-sn-glycero-3-phosphocholine; 1-Radyl-2-lyso-sn-glycero-3-phosphocholine; 1-Alkyl-2-lyso-sn-glycero-3-phosphocholine; 1-Alkyl-sn-glycero-3-phosphocholine,green
C00954,Indole-3-acetate; Indole-3-acetic acid; (Indol-3-yl)acetate; Indoleacetate; Indoleacetic acid; (1H-indol-3-yl)acetate; IAA,green
C00618,3-Dehydro-L-gulonate,yellow
C01252,"4-(2-Aminophenyl)-2,4-dioxobutanoate",yellow
C16365,5-Acetylamino-6-formylamino-3-methyluracil; AFMU,yellow
C04644,"3alpha,7alpha-Dihydroxy-5beta-cholestanoyl-CoA",green
C05637,"4,8-Dihydroxyquinoline; Quinoline-4,8-diol",yellow
C11829,13(1)-Hydroxy-magnesium-protoporphyrin IX 13-monomethyl ester; 13(1)-Hydroxy-Mg-protoporphyrin IX 13-monomethyl ester,yellow
C22965,C22965; GPI-anchor biosynthesis intermediate 3,yellow
C21084,Demethylphylloquinol,yellow
C00026,2-Oxoglutarate; Oxoglutaric acid; 2-Ketoglutaric acid; alpha-Ketoglutaric acid,green
C05402,Melibiose; 6-O-(alpha-D-Galactopyranosyl)-D-glucopyranose; D-Gal-alpha1->6D-Glucose,green
C00006,NADP+; NADP; Nicotinamide adenine dinucleotide phosphate; beta-Nicotinamide adenine dinucleotide phosphate; TPN; Triphosphopyridine nucleotide; beta-NADP+,green
C02222,2-Maleylacetate; 4-Oxohex-2-enedioate; Maleylacetate,yellow
C00884,Homocarnosine; L-Homocarnosine; gamma-Aminobutyryl histidine; N-(4-Amino-1-oxobutyryl)histidine,yellow
C09806,Neohesperidin; Hesperetin 7-O-neohesperidoside,yellow
C16663,Tryparedoxin,yellow
C03516,Magnesium protoporphyrin; Magnesium protoporphyrin IX; Mg-protoporphyrin IX,yellow
C00783,Tropinone; 3-Tropanone,yellow
C20796,N6-Dimethyladenine in rRNA; rRNA containing N6-dimethyladenine,green
C02133,Acyl phosphate; Fatty acyl phosphate,blue
C18310,3-Chloro-2-methylmaleylacetate,yellow
C16471,5-Methyl-3-oxo-4-hexenoyl-CoA,yellow
C05852,2-Hydroxyphenylacetate; 2-Hydroxyphenylacetic acid,yellow
C22160,[Lipoyl-carrier protein E2]-N6-octanoyl-L-lysine; [E2 protein]-N6-octanoyl-L-lysine,green
C01096,Sorbitol 6-phosphate; D-Sorbitol 6-phosphate; D-Glucitol 6-phosphate,blue
C02273,Digalacturonate; Digalacturonic acid; alpha-D-Galacturonosyl-(1->4)-D-galacturonate,yellow
C17331,"7alpha,24-Dihydroxy-4-cholesten-3-one",yellow
C00718,"Amylose; Amylose chain; (1,4-alpha-D-Glucosyl)n; (1,4-alpha-D-Glucosyl)n+1; (1,4-alpha-D-Glucosyl)n-1; 4-{(1,4)-alpha-D-Glucosyl}(n-1)-D-glucose; 1,4-alpha-D-Glucan",green
C21366,3-O-[N-Acetyl-beta-D-galactosaminyl-(1->3)-N-acetyl-beta-D-glucosaminyl-(1->4)-alpha-D-(6-phospho)mannosyl]-L-threonyl-[protein]; O3-[N-Acetyl-beta-D-galactosaminyl-(1->3)-N-acetyl-beta-D-glucosaminyl-(1->4)-alpha-D-(6-phospho)mannosyl]-L-threonyl-[protein],yellow
C05843,N1-Methyl-4-pyridone-5-carboxamide; N'-Methyl-4-pyridone-5-carboxamide; 1-Methyl-4-pyridone-3-carboximide,yellow
C19759,"7,9,9'-tricis-Neurosporene; 7,9,9'-tri-cis-Neurosporene",yellow
C01179,3-(4-Hydroxyphenyl)pyruvate; 4-Hydroxyphenylpyruvate; p-Hydroxyphenylpyruvic acid,green
C00387,Guanosine,green
C06891,"D-2,3-Diketo 4-deoxy-epi-inositol; DKDI",blue
C10208,Daidzein,green
C15809,Iminoglycine; Iminoacetic acid; 2-Iminoacetate,blue
C00212,Adenosine,green
C15670,Heme A,yellow
C08580,"Astaxanthin; (3S,3'S)-Astaxanthin; (3S,3'S)-3,3'-Dihydroxy-beta,beta-carotene-4,4'-dione",yellow
C21151,Peptide diphthine methyl ester; EF-2 diphthine methyl ester; Diphthine methyl ester-[translation elongation factor 2],yellow
C00014,Ammonia; NH3,green
C13508,"Sulfoquinovosyldiacylglycerol; SQDG; 1,2-Diacyl-3-(6-sulfo-alpha-D-quinovosyl)-sn-glycerol",yellow
C00369,Starch; Glycogen,green
C16698,N-Acetylmuramic acid 6-phosphate; N-Acetylmuramate 6-phosphate; MurNAc 6-phosphate,blue
C21663,(E)-1-(L-Cysteinylglycine-S-yl)-N-hydroxy-2-(1H-indol-3-yl)ethane-1-imine,yellow
C02465,"Triiodothyronine; 3,3',5-Triiodo-L-thyronine; L-3,5,3'-Triiodothyronine; 3,5,3'-Triiodothyronine; Liothyronine; 3,5,3'-Triiodo-L-thyronine; T3",yellow
C00345,6-Phospho-D-gluconate,green
C02288,Reduced insulin,yellow
C00073,L-Methionine; Methionine; L-2-Amino-4methylthiobutyric acid,green
C21310,"(8S)-3',8-Cyclo-7,8-dihydroguanosine 5'-triphosphate",green
C14803,"1-Nitro-7-hydroxy-8-glutathionyl-7,8-dihydronaphthalene",yellow
C01119,Oxidized dithiothreitol,yellow
C01168,Pseudouridine 5'-phosphate,green
C00804,Propynoate; Propiolic acid; Acetylenecarboxylic acid; Acetylenemonocarboxylate,green
C20451,tRNA hypoxanthine,green
C18022,Red chlorophyll catabolite,yellow
C14769,"8,9-EET; (5Z,11Z,14Z)-8,9-Epoxyeicosa-5,11,14-trienoic acid; (5Z,11Z,14Z)-8,9-Epoxyicosa-5,11,14-trienoic acid",yellow
C00810,(R)-Acetoin; (R)-2-Acetoin; (R)-3-Hydroxy-2-butanone; (R)-Dimethylketol; (R)-3-Hydroxybutan-2-one; (3R)-3-Hydroxybutan-2-one,blue
C16634,5-Fluorouridine monophosphate,green
C00077,"L-Ornithine; (S)-2,5-Diaminovaleric acid; (S)-2,5-Diaminopentanoic acid; (S)-2,5-Diaminopentanoate",green
C05172,Selenophosphoric acid; Selenophosphate,green
C14818,Fe2+; Fe(II); Ferrous ion; Iron(2+),green
C16142,(-)-Germacrene D,yellow
C14774,"11,12-DHET; (5Z,8Z,14Z)-11,12-Dihydroxyeicosa-5,8,14-trienoic acid; (5Z,8Z,14Z)-11,12-Dihydroxyicosa-5,8,14-trienoic acid",yellow
C06096,Gibberellin A29,yellow
C03885,3-Nonaprenyl-4-hydroxybenzoate; Nonaprenyl-4-hydroxybenzoate,yellow
C04377,"5,10-Methylenetetrahydromethanopterin; N5,N10-Methylenetetrahydromethanopterin",green
C00667,Oxidized adrenal ferredoxin; Oxidized adrenodoxin,green
C05711,gamma-Glutamyl-beta-cyanoalanine,green
C00357,N-Acetyl-D-glucosamine 6-phosphate,green
C06377,D-Galactosamine 6-phosphate,blue
C03511,L-Phenylalanyl-tRNA(Phe),green
C00666,"LL-2,6-Diaminoheptanedioate; LL-2,6-Diaminopimelate; LL-2,6-Diaminopimelic acid; (2S,6S)-2,6-Diaminoheptanedioic acid",blue
C11436,2-Phospho-4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol,green
C02075,Retinyl ester; all-trans-Retinyl ester,yellow
C04153,rRNA containing N2-methylguanine,blue
C06094,Gibberellin A53,yellow
C14153,alpha-Tocotrienol,yellow
C01623,UDP-apiose; UDP-D-apiose; UDP-alpha-D-apiose,yellow
C06011,Benzenamine sulfate,yellow
C05269,3-Oxohexanoyl-CoA; 3-Ketohexanoyl-CoA,green
C20246,"2-[(2R,5Z)-2-Carboxy-4-methylthiazol-5(2H)-ylidene]ethyl phosphate; cThz*-P",blue
C06193,Guanosine 3'-phosphate; 3'-GMP; 3'-Guanylic acid; Guo-3'-P; Gp,blue
C01234,1-Aminocyclopropane-1-carboxylate; 1-Aminocyclopropane-1-carboxylic acid,yellow
C15546,O-beta-D-Glucopyranosyl-cis-zeatin; cis-Zeatin-O-glucoside,yellow
C04350,(E)-4-Hydroxyphenylacetaldehyde oxime; (E)-[4-Hydroxyphenylacetaldehyde oxime],yellow
C11572,Glycoprotein with the oligosaccharide chain attached by N-glycosyl linkage to protein L-asparagine,yellow
C02839,L-Tyrosyl-tRNA(Tyr),green
C17343,"(25S)-3alpha,7alpha,12alpha-Trihydroxy-5beta-cholestan-26-oyl-CoA",yellow
C01137,S-Adenosylmethioninamine; (5-Deoxy-5-adenosyl)(3-aminopropyl)methylsulfonium; (5-Deoxy-5-adenosyl)(3-aminopropyl)methylsulfonium cation; S-Adenosyl-(5')-3-methylthiopropylamine; S-Adenosyl 3-(methylthio)propylamine; S-Adenosyl 3-(methylsulfanyl)propylamine; Decarboxy-AdoMet,yellow
C00402,D-Aspartate; D-Aspartic acid,blue
C02714,N-Acetylputrescine,green
C02339,m7G(5')pppR-mRNA; m7G(5')pppPur-mRNA; mRNA containing an N7-methylguanine cap; 5'-(N7-Methyl 5'-triphosphoguanosine)-[mRNA]; 5'-(N7-Methylguanosine 5'-triphospho)-[mRNA]; 5'-(N7-Methyl 5'-triphosphoguanosine)-(purine-ribonucleotide)-[mRNA],yellow
C00185,Cellobiose; 1-beta-D-Glucopyranosyl-4-D-glucopyranose,green
C00547,"L-Noradrenaline; Noradrenaline; Norepinephrine; Arterenol; 4-[(1R)-2-Amino-1-hydroxyethyl]-1,2-benzenediol",yellow
C11278,"Aflatoxin B1exo-8,9-epoxide-GSH; 8,9-Dihydro-8-(S-glutathionyl)-9-hydroxyaflatoxin B1",yellow
C00504,Folate; Pteroylglutamic acid; Folic acid,green
C06113,L-Aspartyl-tRNA(Asn); Asp-tRNA(Asn); Aspartyl-tRNA(Asn),green
C00798,Formyl-CoA,blue
C21114,(4Z)-Hexadec-4-enoyl-[acyl-carrier protein],yellow
C02412,Glycyl-tRNA(Gly),green
C00239,dCMP; Deoxycytidylic acid; Deoxycytidine monophosphate; Deoxycytidylate; 2'-Deoxycytidine 5'-monophosphate,yellow
C21190,Protein N5-methyl-L-arginine,yellow
C19802,[Protein]-3-O-(N-acetyl-D-glucosaminyl)-L-serine; [Protein]-3-O-(N-acetyl-beta-D-glucosaminyl)-L-serine,yellow
C01187,3-Deoxy-D-manno-octulosonate; Ketodeoxyoctonate; KDO; 2-Dehydro-3-deoxy-D-octonate; 3-Deoxy-D-manno-2-octulosonate; 3-Deoxyoctulosonic acid,blue
C20738,"6-Geranylgeranyl-2,3-dimethylbenzene-1,4-diol",yellow
C03845,5alpha-Cholest-8-en-3beta-ol; Zymostenol; Cholestenol,yellow
C09827,"Pinocembrin; 5,7-Dihydroxyflavanone",yellow
C15975,[Dihydrolipoyllysine-residue (2-methylpropanoyl)transferase] S-(3-methylbutanoyl)dihydrolipoyllysine; S-(3-Methylbutanoyl)-dihydrolipoamide-E,green
C18060,N-Acetyl-alpha-D-galactosamine 1-phosphate,yellow
C05449,"3alpha,7alpha-Dihydroxy-5beta-24-oxocholestanoyl-CoA",yellow
C17244,3-Methylthiopropyl-desulfoglucosinolate,yellow
C09704,"Nerolidol; (3S,6E)-Nerolidol",yellow
C15518,"(24S)-Cholest-5-ene-3beta,7alpha,24-triol; 5-Cholesten-3beta,7alpha,24(S)-triol",yellow
C00197,3-Phospho-D-glycerate; D-Glycerate 3-phosphate; 3-Phospho-(R)-glycerate; 3-Phosphoglycerate,green
C00016,FAD; Flavin adenine dinucleotide,green
C00327,L-Citrulline; 2-Amino-5-ureidovaleric acid; Citrulline,green
C02140,"Corticosterone; 11beta,21-Dihydroxy-4-pregnene-3,20-dione; Kendall's compound B; Reichstein's substance H",yellow
C05350,2-Hydroxy-3-(4-hydroxyphenyl)propenoate; 4-Hydroxy-enol-phenylpyruvate,yellow
C21000,"(9Z,12Z)-Hexadeca-9,12-dienoyl-CoA",yellow
C05263,3-Oxododecanoyl-CoA,green
C03161,[Oxidized NADPH---hemoprotein reductase]; Oxidized flavoprotein,green
C01185,Nicotinate D-ribonucleotide; beta-Nicotinate D-ribonucleotide; Nicotinate ribonucleotide; Nicotinic acid ribonucleotide,green
C20458,tRNA(Ala) hypoxanthine; Hypoxanthine in tRNA(Ala),yellow
C20737,"6-Geranylgeranyl-2-methylbenzene-1,4-diol",yellow
C08491,"(-)-Jasmonic acid; Jasmonic acid; {(1R,2R)-3-Oxo-2-[(Z)pent-2-enyl]cyclopent-2-enyl}acetic acid; Jasmonate; (-)-Jasmonate",yellow
C16327,OPC8-CoA,yellow
C03715,O-Alkylglycerone phosphate; Alkyl-glycerone 3-phosphate; Dihydroxyacetone phosphate alkyl ether,yellow
C01641,tRNA(Glu),green
C14792,"(1S)-Hydroxy-(2S)-glutathionyl-1,2-dihydronaphthalene",yellow
C22438,"3,5-Dehydroshikimate",green
C00127,Glutathione disulfide; GSSG; Oxiglutatione; Oxidized glutathione,green
C21463,"KDO2-lipid A 1,4'-bis(2-aminoethyl diphosphate)",blue
C00040,Acyl-CoA; Acyl coenzyme A,green
C00925,Heparan sulfate; Heparitin sulfate; Heparin sulfate; Heparin monosulfate,yellow
C00043,UDP-N-acetyl-alpha-D-glucosamine; UDP-N-acetyl-D-glucosamine; UDP-N-acetylglucosamine,green
C14849,"Benzo[a]pyrene-9,10-oxide; Benzo[a]pyrene-9,10-epoxide",yellow
C16236,[Protein]-N6-(octanoyl)-L-lysine; Protein N6-(octanoyl)lysine,green
C01829,"Thyroxine; Levothyroxin; L-Thyroxine; O-(4-Hydroxy-3,5-diidophenyl)-3,5-diiodo-L-tyrosine; 3,5,3'5'-Tetraiodo-L-thyronine; T4",yellow
C05504,"16-Glucuronide-estriol; 16alpha,17beta-Estriol 16-(beta-D-glucuronide)",yellow
C01533,Syringin; Eleutheroside B,yellow
C02967,5-Methylcytosine in DNA; DNA 5-methylcytosine; DNA containing 5-methylcytosine,green
C00857,Deamino-NAD+; Deamido-NAD+; Deamido-NAD; Nicotinic acid adenine dinucleotide,green
C00117,D-Ribose 5-phosphate; Ribose 5-phosphate,green
C00169,Carbamoyl phosphate,green
C00458,dCTP; Deoxycytidine 5'-triphosphate; Deoxycytidine triphosphate; 2'-Deoxycytidine 5'-triphosphate,green
C04525,Fecosterol; 24-Methylene-5alpha-cholest-8-en-3beta-ol,yellow
C02987,L-Glutamyl-tRNA(Glu),green
C01598,Melatonin; N-Acetyl-5-methoxytryptamine,yellow
C00223,p-Coumaroyl-CoA; 4-Coumaroyl-CoA; 4-Hydroxycinnamoyl-CoA; trans-4-Coumaroyl-CoA; (E)-4-Coumaroyl-CoA,yellow
C01326,Hydrogen cyanide; HCN; Cyanide,yellow
C18243,"2,3,5-Trichloromaleylacetate",yellow
C16163,"(6Z,9Z,12Z,15Z)-Octadecatetraenoyl-CoA; Stearidonoyl-CoA",yellow
C16517,Indolylmethyl-desulfoglucosinolate; Desulfoglucobrassicin,yellow
C01172,beta-D-Glucose 6-phosphate,green
C06364,"1,2-Diacyl-3-alpha-D-glucosyl-sn-glycerol; 1,2-Diacyl-3-O-(alpha-D-glucopyranosyl)-sn-glycerol",blue
C05312,Protein glycin-2-yl radical; [Enzyme]-glycin-2-yl radical,blue
C11873,Kaur-16-en-18-al; (-)-Kaur-16-en-18-al; 4alpha-Kaur-16-en-18-al; Kaurenal; ent-Kaurenal; ent-Kaur-16-en-19-al,yellow
C02097,dTDP-galactose; dTDP-D-galactose,green
C20836,beta-L-Fucopyranose; beta-L-Fucose,blue
C01120,Sphinganine 1-phosphate; Dihydrosphingosine 1-phosphate,yellow
